2025-11-12 10:43:27,435 - INFO - Log file: ./logs/trial9_cv2_RGS_20251112_104327.log
2025-11-12 10:43:27,435 - INFO - START TRAINING TRIAL 9 CV 2 - Task: RGS
2025-11-12 10:43:27,435 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-12 10:43:27,435 - INFO - Loading dataset...
2025-11-12 10:43:27,534 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-12 10:43:27,534 - INFO - Initializing VIGNet model...
2025-11-12 10:43:27,537 - INFO - Number of batch iterations per epoch: 113
2025-11-12 10:43:36,149 - INFO - Epoch: 1, Training Loss: 1.0273
2025-11-12 10:43:44,461 - INFO - Epoch: 2, Training Loss: 0.6981
2025-11-12 10:43:52,658 - INFO - Epoch: 3, Training Loss: 0.6935
2025-11-12 10:44:01,210 - INFO - Epoch: 4, Training Loss: 0.6895
2025-11-12 10:44:09,172 - INFO - Epoch: 5, Training Loss: 0.6900
2025-11-12 10:44:17,458 - INFO - Epoch: 6, Training Loss: 0.6874
2025-11-12 10:44:25,330 - INFO - Epoch: 7, Training Loss: 0.6882
2025-11-12 10:44:33,670 - INFO - Epoch: 8, Training Loss: 0.6870
2025-11-12 10:44:42,499 - INFO - Epoch: 9, Training Loss: 0.6867
2025-11-12 10:44:50,508 - INFO - Epoch: 10, Training Loss: 0.6888
2025-11-12 10:44:58,596 - INFO - Epoch: 11, Training Loss: 0.6870
2025-11-12 10:45:05,922 - INFO - Epoch: 12, Training Loss: 0.6860
2025-11-12 10:45:13,625 - INFO - Epoch: 13, Training Loss: 0.6864
2025-11-12 10:45:21,618 - INFO - Epoch: 14, Training Loss: 0.6868
2025-11-12 10:45:29,376 - INFO - Epoch: 15, Training Loss: 0.6876
2025-11-12 10:45:37,683 - INFO - Epoch: 16, Training Loss: 0.6866
2025-11-12 10:45:45,677 - INFO - Epoch: 17, Training Loss: 0.6863
2025-11-12 10:45:54,053 - INFO - Epoch: 18, Training Loss: 0.6875
2025-11-12 10:46:02,548 - INFO - Epoch: 19, Training Loss: 0.6867
2025-11-12 10:46:11,090 - INFO - Epoch: 20, Training Loss: 0.6864
2025-11-12 10:46:19,189 - INFO - Epoch: 21, Training Loss: 0.6869
2025-11-12 10:46:27,154 - INFO - Epoch: 22, Training Loss: 0.6858
2025-11-12 10:46:35,867 - INFO - Epoch: 23, Training Loss: 0.6872
2025-11-12 10:46:44,025 - INFO - Epoch: 24, Training Loss: 0.6870
2025-11-12 10:46:51,979 - INFO - Epoch: 25, Training Loss: 0.6873
2025-11-12 10:47:00,305 - INFO - Epoch: 26, Training Loss: 0.6868
2025-11-12 10:47:08,395 - INFO - Epoch: 27, Training Loss: 0.6873
2025-11-12 10:47:15,941 - INFO - Epoch: 28, Training Loss: 0.6867
2025-11-12 10:47:23,613 - INFO - Epoch: 29, Training Loss: 0.6862
2025-11-12 10:47:31,164 - INFO - Epoch: 30, Training Loss: 0.6864
2025-11-12 10:47:39,325 - INFO - Epoch: 31, Training Loss: 0.6871
2025-11-12 10:47:46,988 - INFO - Epoch: 32, Training Loss: 0.6866
2025-11-12 10:47:55,042 - INFO - Epoch: 33, Training Loss: 0.6862
2025-11-12 10:48:02,732 - INFO - Epoch: 34, Training Loss: 0.6874
2025-11-12 10:48:10,220 - INFO - Epoch: 35, Training Loss: 0.6866
2025-11-12 10:48:18,424 - INFO - Epoch: 36, Training Loss: 0.6862
