2025-11-12 06:03:44,602 - INFO - Log file: ./logs/trial5_cv1_RGS_20251112_060344.log
2025-11-12 06:03:44,603 - INFO - START TRAINING TRIAL 5 CV 1 - Task: RGS
2025-11-12 06:03:44,603 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-12 06:03:44,603 - INFO - Loading dataset...
2025-11-12 06:03:44,721 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-12 06:03:44,721 - INFO - Initializing VIGNet model...
2025-11-12 06:03:44,724 - INFO - Number of batch iterations per epoch: 113
2025-11-12 06:03:52,533 - INFO - Epoch: 1, Training Loss: 1.3693
2025-11-12 06:03:59,914 - INFO - Epoch: 2, Training Loss: 0.7144
2025-11-12 06:04:07,643 - INFO - Epoch: 3, Training Loss: 0.7038
2025-11-12 06:04:15,429 - INFO - Epoch: 4, Training Loss: 0.6985
2025-11-12 06:04:23,607 - INFO - Epoch: 5, Training Loss: 0.6946
2025-11-12 06:04:30,812 - INFO - Epoch: 6, Training Loss: 0.6926
2025-11-12 06:04:37,903 - INFO - Epoch: 7, Training Loss: 0.6903
2025-11-12 06:04:45,593 - INFO - Epoch: 8, Training Loss: 0.6884
2025-11-12 06:04:53,739 - INFO - Epoch: 9, Training Loss: 0.6936
2025-11-12 06:05:01,134 - INFO - Epoch: 10, Training Loss: 0.6904
2025-11-12 06:05:08,565 - INFO - Epoch: 11, Training Loss: 0.6935
2025-11-12 06:05:16,505 - INFO - Epoch: 12, Training Loss: 0.6913
2025-11-12 06:05:23,714 - INFO - Epoch: 13, Training Loss: 0.6907
2025-11-12 06:05:31,624 - INFO - Epoch: 14, Training Loss: 0.6912
2025-11-12 06:05:38,905 - INFO - Epoch: 15, Training Loss: 0.6917
2025-11-12 06:05:46,764 - INFO - Epoch: 16, Training Loss: 0.6889
2025-11-12 06:05:54,979 - INFO - Epoch: 17, Training Loss: 0.6939
2025-11-12 06:06:04,010 - INFO - Epoch: 18, Training Loss: 0.6885
2025-11-12 06:06:11,623 - INFO - Epoch: 19, Training Loss: 0.6885
2025-11-12 06:06:19,750 - INFO - Epoch: 20, Training Loss: 0.6889
2025-11-12 06:06:28,279 - INFO - Epoch: 21, Training Loss: 0.6905
2025-11-12 06:06:35,908 - INFO - Epoch: 22, Training Loss: 0.6895
2025-11-12 06:06:43,758 - INFO - Epoch: 23, Training Loss: 0.6904
2025-11-12 06:06:51,338 - INFO - Epoch: 24, Training Loss: 0.6905
2025-11-12 06:06:58,555 - INFO - Epoch: 25, Training Loss: 0.6889
2025-11-12 06:07:06,841 - INFO - Epoch: 26, Training Loss: 0.6910
2025-11-12 06:07:14,345 - INFO - Epoch: 27, Training Loss: 0.6912
2025-11-12 06:07:22,194 - INFO - Epoch: 28, Training Loss: 0.6935
2025-11-12 06:07:30,413 - INFO - Epoch: 29, Training Loss: 0.6897
2025-11-12 06:07:38,597 - INFO - Epoch: 30, Training Loss: 0.6922
2025-11-12 06:07:46,304 - INFO - Epoch: 31, Training Loss: 0.6921
2025-11-12 06:07:54,113 - INFO - Epoch: 32, Training Loss: 0.6889
2025-11-12 06:08:01,839 - INFO - Epoch: 33, Training Loss: 0.6896
2025-11-12 06:08:09,294 - INFO - Epoch: 34, Training Loss: 0.6895
2025-11-12 06:08:17,841 - INFO - Epoch: 35, Training Loss: 0.6891
2025-11-12 06:08:26,605 - INFO - Epoch: 36, Training Loss: 0.6908
2025-11-12 06:08:34,020 - INFO - Epoch: 37, Training Loss: 0.6902
2025-11-12 06:08:41,503 - INFO - Epoch: 38, Training Loss: 0.6879
2025-11-12 06:08:48,887 - INFO - Epoch: 39, Training Loss: 0.6879
2025-11-12 06:08:56,970 - INFO - Epoch: 40, Training Loss: 0.6894
2025-11-12 06:09:05,113 - INFO - Epoch: 41, Training Loss: 0.6890
