2025-11-12 09:09:49,251 - INFO - Log file: ./logs/trial8_cv0_RGS_20251112_090949.log
2025-11-12 09:09:49,251 - INFO - START TRAINING TRIAL 8 CV 0 - Task: RGS
2025-11-12 09:09:49,251 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-12 09:09:49,251 - INFO - Loading dataset...
2025-11-12 09:09:49,517 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-12 09:09:49,517 - INFO - Initializing VIGNet model...
2025-11-12 09:09:49,520 - INFO - Number of batch iterations per epoch: 113
2025-11-12 09:09:57,109 - INFO - Epoch: 1, Training Loss: 0.8180
2025-11-12 09:10:05,162 - INFO - Epoch: 2, Training Loss: 0.6097
2025-11-12 09:10:13,879 - INFO - Epoch: 3, Training Loss: 0.6036
2025-11-12 09:10:22,994 - INFO - Epoch: 4, Training Loss: 0.5957
2025-11-12 09:10:30,858 - INFO - Epoch: 5, Training Loss: 0.5949
2025-11-12 09:10:38,747 - INFO - Epoch: 6, Training Loss: 0.5938
2025-11-12 09:10:46,910 - INFO - Epoch: 7, Training Loss: 0.5935
2025-11-12 09:10:54,609 - INFO - Epoch: 8, Training Loss: 0.5910
2025-11-12 09:11:02,837 - INFO - Epoch: 9, Training Loss: 0.5908
2025-11-12 09:11:10,044 - INFO - Epoch: 10, Training Loss: 0.5937
2025-11-12 09:11:17,212 - INFO - Epoch: 11, Training Loss: 0.5930
2025-11-12 09:11:25,427 - INFO - Epoch: 12, Training Loss: 0.5905
2025-11-12 09:11:33,279 - INFO - Epoch: 13, Training Loss: 0.5911
2025-11-12 09:11:41,610 - INFO - Epoch: 14, Training Loss: 0.5904
2025-11-12 09:11:49,434 - INFO - Epoch: 15, Training Loss: 0.5907
2025-11-12 09:11:57,253 - INFO - Epoch: 16, Training Loss: 0.5907
2025-11-12 09:12:04,629 - INFO - Epoch: 17, Training Loss: 0.5919
2025-11-12 09:12:13,267 - INFO - Epoch: 18, Training Loss: 0.5899
2025-11-12 09:12:22,030 - INFO - Epoch: 19, Training Loss: 0.5911
2025-11-12 09:12:29,439 - INFO - Epoch: 20, Training Loss: 0.5912
2025-11-12 09:12:37,343 - INFO - Epoch: 21, Training Loss: 0.5912
2025-11-12 09:12:45,338 - INFO - Epoch: 22, Training Loss: 0.5904
2025-11-12 09:12:53,863 - INFO - Epoch: 23, Training Loss: 0.5906
2025-11-12 09:13:02,409 - INFO - Epoch: 24, Training Loss: 0.5897
2025-11-12 09:13:10,980 - INFO - Epoch: 25, Training Loss: 0.5896
2025-11-12 09:13:19,226 - INFO - Epoch: 26, Training Loss: 0.5893
2025-11-12 09:13:26,610 - INFO - Epoch: 27, Training Loss: 0.5882
2025-11-12 09:13:34,322 - INFO - Epoch: 28, Training Loss: 0.5897
2025-11-12 09:13:41,902 - INFO - Epoch: 29, Training Loss: 0.5849
2025-11-12 09:13:49,434 - INFO - Epoch: 30, Training Loss: 0.5841
2025-11-12 09:13:57,870 - INFO - Epoch: 31, Training Loss: 0.5777
2025-11-12 09:14:05,474 - INFO - Epoch: 32, Training Loss: 0.5684
2025-11-12 09:14:13,039 - INFO - Epoch: 33, Training Loss: 0.5425
2025-11-12 09:14:20,465 - INFO - Epoch: 34, Training Loss: 1.0331
2025-11-12 09:14:28,711 - INFO - Epoch: 35, Training Loss: 0.6015
2025-11-12 09:14:36,822 - INFO - Epoch: 36, Training Loss: 0.5899
2025-11-12 09:14:45,566 - INFO - Epoch: 37, Training Loss: 0.5977
2025-11-12 09:14:54,691 - INFO - Epoch: 38, Training Loss: 0.5929
2025-11-12 09:15:02,974 - INFO - Epoch: 39, Training Loss: 0.5952
2025-11-12 09:15:11,293 - INFO - Epoch: 40, Training Loss: 0.5898
2025-11-12 09:15:19,705 - INFO - Epoch: 41, Training Loss: 0.5920
2025-11-12 09:15:27,674 - INFO - Epoch: 42, Training Loss: 0.5894
2025-11-12 09:15:35,467 - INFO - Epoch: 43, Training Loss: 0.5873
2025-11-12 09:15:43,619 - INFO - Epoch: 44, Training Loss: 0.5878
2025-11-12 09:15:51,297 - INFO - Epoch: 45, Training Loss: 0.5859
2025-11-12 09:15:58,568 - INFO - Epoch: 46, Training Loss: 0.5912
2025-11-12 09:16:06,605 - INFO - Epoch: 47, Training Loss: 0.5884
2025-11-12 09:16:14,055 - INFO - Epoch: 48, Training Loss: 0.5898
2025-11-12 09:16:21,659 - INFO - Epoch: 49, Training Loss: 0.5903
2025-11-12 09:16:29,418 - INFO - Epoch: 50, Training Loss: 0.5889
2025-11-12 09:16:37,304 - INFO - Epoch: 51, Training Loss: 0.5880
2025-11-12 09:16:45,519 - INFO - Epoch: 52, Training Loss: 0.5878
2025-11-12 09:16:53,320 - INFO - Epoch: 53, Training Loss: 0.5875
