2025-11-12 01:37:16,959 - INFO - Log file: ./logs/trial1_cv1_RGS_20251112_013716.log
2025-11-12 01:37:16,959 - INFO - START TRAINING TRIAL 1 CV 1 - Task: RGS
2025-11-12 01:37:16,959 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-12 01:37:16,959 - INFO - Loading dataset...
2025-11-12 01:37:17,050 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-12 01:37:17,050 - INFO - Initializing VIGNet model...
2025-11-12 01:37:17,053 - INFO - Number of batch iterations per epoch: 113
2025-11-12 01:37:25,073 - INFO - Epoch: 1, Training Loss: 1.4450
2025-11-12 01:37:33,050 - INFO - Epoch: 2, Training Loss: 0.6550
2025-11-12 01:37:42,847 - INFO - Epoch: 3, Training Loss: 0.6550
2025-11-12 01:37:50,429 - INFO - Epoch: 4, Training Loss: 0.6482
2025-11-12 01:37:58,265 - INFO - Epoch: 5, Training Loss: 0.6489
2025-11-12 01:38:07,012 - INFO - Epoch: 6, Training Loss: 0.6449
2025-11-12 01:38:14,627 - INFO - Epoch: 7, Training Loss: 0.6476
2025-11-12 01:38:21,981 - INFO - Epoch: 8, Training Loss: 0.6487
2025-11-12 01:38:29,402 - INFO - Epoch: 9, Training Loss: 0.6418
2025-11-12 01:38:37,406 - INFO - Epoch: 10, Training Loss: 0.6438
2025-11-12 01:38:44,941 - INFO - Epoch: 11, Training Loss: 0.6428
2025-11-12 01:38:53,364 - INFO - Epoch: 12, Training Loss: 0.6449
2025-11-12 01:39:01,284 - INFO - Epoch: 13, Training Loss: 0.6406
2025-11-12 01:39:08,795 - INFO - Epoch: 14, Training Loss: 0.6346
2025-11-12 01:39:17,372 - INFO - Epoch: 15, Training Loss: 0.6340
2025-11-12 01:39:25,406 - INFO - Epoch: 16, Training Loss: 0.6277
2025-11-12 01:39:33,427 - INFO - Epoch: 17, Training Loss: 0.6292
2025-11-12 01:39:41,221 - INFO - Epoch: 18, Training Loss: 0.6243
2025-11-12 01:39:48,528 - INFO - Epoch: 19, Training Loss: 0.6174
2025-11-12 01:39:56,402 - INFO - Epoch: 20, Training Loss: 0.6311
2025-11-12 01:40:04,834 - INFO - Epoch: 21, Training Loss: 0.6208
2025-11-12 01:40:12,610 - INFO - Epoch: 22, Training Loss: 0.6160
2025-11-12 01:40:20,649 - INFO - Epoch: 23, Training Loss: 0.6026
2025-11-12 01:40:28,997 - INFO - Epoch: 24, Training Loss: 0.6037
2025-11-12 01:40:37,422 - INFO - Epoch: 25, Training Loss: 0.5548
2025-11-12 01:40:45,144 - INFO - Epoch: 26, Training Loss: 0.5395
2025-11-12 01:40:53,114 - INFO - Epoch: 27, Training Loss: 0.5211
2025-11-12 01:41:00,913 - INFO - Epoch: 28, Training Loss: 0.5436
2025-11-12 01:41:09,726 - INFO - Epoch: 29, Training Loss: 0.4889
2025-11-12 01:41:17,258 - INFO - Epoch: 30, Training Loss: 0.5109
2025-11-12 01:41:25,241 - INFO - Epoch: 31, Training Loss: 0.4945
2025-11-12 01:41:32,809 - INFO - Epoch: 32, Training Loss: 0.4878
2025-11-12 01:41:41,108 - INFO - Epoch: 33, Training Loss: 0.4724
2025-11-12 01:41:49,772 - INFO - Epoch: 34, Training Loss: 0.4829
2025-11-12 01:41:57,266 - INFO - Epoch: 35, Training Loss: 0.4855
