2025-11-12 07:50:05,031 - INFO - Log file: ./logs/trial6_cv4_RGS_20251112_075005.log
2025-11-12 07:50:05,031 - INFO - START TRAINING TRIAL 6 CV 4 - Task: RGS
2025-11-12 07:50:05,031 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-12 07:50:05,031 - INFO - Loading dataset...
2025-11-12 07:50:05,120 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-12 07:50:05,120 - INFO - Initializing VIGNet model...
2025-11-12 07:50:05,123 - INFO - Number of batch iterations per epoch: 113
2025-11-12 07:50:12,679 - INFO - Epoch: 1, Training Loss: 0.8379
2025-11-12 07:50:20,796 - INFO - Epoch: 2, Training Loss: 0.6689
2025-11-12 07:50:28,993 - INFO - Epoch: 3, Training Loss: 0.6654
2025-11-12 07:50:37,024 - INFO - Epoch: 4, Training Loss: 0.6651
2025-11-12 07:50:45,226 - INFO - Epoch: 5, Training Loss: 0.6641
2025-11-12 07:50:53,891 - INFO - Epoch: 6, Training Loss: 0.6648
2025-11-12 07:51:01,851 - INFO - Epoch: 7, Training Loss: 0.6651
2025-11-12 07:51:10,397 - INFO - Epoch: 8, Training Loss: 0.6650
2025-11-12 07:51:19,425 - INFO - Epoch: 9, Training Loss: 0.6645
2025-11-12 07:51:26,904 - INFO - Epoch: 10, Training Loss: 0.6643
2025-11-12 07:51:35,542 - INFO - Epoch: 11, Training Loss: 0.6653
2025-11-12 07:51:43,240 - INFO - Epoch: 12, Training Loss: 0.6646
2025-11-12 07:51:50,913 - INFO - Epoch: 13, Training Loss: 0.6642
2025-11-12 07:51:59,386 - INFO - Epoch: 14, Training Loss: 0.6648
2025-11-12 07:52:07,484 - INFO - Epoch: 15, Training Loss: 0.6644
2025-11-12 07:52:16,247 - INFO - Epoch: 16, Training Loss: 0.6643
2025-11-12 07:52:25,175 - INFO - Epoch: 17, Training Loss: 0.6650
2025-11-12 07:52:32,743 - INFO - Epoch: 18, Training Loss: 0.6650
2025-11-12 07:52:40,391 - INFO - Epoch: 19, Training Loss: 0.6653
2025-11-12 07:52:49,213 - INFO - Epoch: 20, Training Loss: 0.6643
2025-11-12 07:52:56,621 - INFO - Epoch: 21, Training Loss: 0.6648
2025-11-12 07:53:04,568 - INFO - Epoch: 22, Training Loss: 0.6645
