2025-11-13 10:01:55,990 - INFO - Log file: ./logs/trial13_cv3_RGS_20251113_100155.log
2025-11-13 10:01:55,991 - INFO - START TRAINING TRIAL 13 CV 3 - Task: RGS
2025-11-13 10:01:55,991 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-13 10:01:55,991 - INFO - Loading dataset...
2025-11-13 10:01:56,078 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-13 10:01:56,078 - INFO - Initializing VIGNet model...
2025-11-13 10:01:56,081 - INFO - Number of batch iterations per epoch: 113
2025-11-13 10:02:07,355 - INFO - Epoch: 1, Training Loss: 1.5663
2025-11-13 10:02:17,866 - INFO - Epoch: 2, Training Loss: 0.6680
2025-11-13 10:02:32,541 - INFO - Epoch: 3, Training Loss: 0.5921
2025-11-13 10:02:46,279 - INFO - Epoch: 4, Training Loss: 0.6009
2025-11-13 10:03:03,159 - INFO - Epoch: 5, Training Loss: 0.5932
2025-11-13 10:03:13,735 - INFO - Epoch: 6, Training Loss: 0.5797
2025-11-13 10:03:26,338 - INFO - Epoch: 7, Training Loss: 0.5796
2025-11-13 10:03:36,799 - INFO - Epoch: 8, Training Loss: 0.5771
2025-11-13 10:03:46,228 - INFO - Epoch: 9, Training Loss: 0.5761
2025-11-13 10:04:00,036 - INFO - Epoch: 10, Training Loss: 0.5797
2025-11-13 10:04:12,044 - INFO - Epoch: 11, Training Loss: 0.5778
2025-11-13 10:04:27,035 - INFO - Epoch: 12, Training Loss: 0.5772
2025-11-13 10:04:39,163 - INFO - Epoch: 13, Training Loss: 0.5762
2025-11-13 10:04:51,193 - INFO - Epoch: 14, Training Loss: 0.5754
2025-11-13 10:05:04,411 - INFO - Epoch: 15, Training Loss: 0.5757
2025-11-13 10:05:19,033 - INFO - Epoch: 16, Training Loss: 0.5755
2025-11-13 10:05:30,086 - INFO - Epoch: 17, Training Loss: 0.5770
2025-11-13 10:05:41,782 - INFO - Epoch: 18, Training Loss: 0.5766
2025-11-13 10:05:53,384 - INFO - Epoch: 19, Training Loss: 0.5767
2025-11-13 10:06:04,900 - INFO - Epoch: 20, Training Loss: 0.5781
2025-11-13 10:06:14,134 - INFO - Epoch: 21, Training Loss: 0.5800
2025-11-13 10:06:24,640 - INFO - Epoch: 22, Training Loss: 0.5767
2025-11-13 10:06:40,064 - INFO - Epoch: 23, Training Loss: 0.5776
2025-11-13 10:06:55,285 - INFO - Epoch: 24, Training Loss: 0.5746
2025-11-13 10:07:06,620 - INFO - Epoch: 25, Training Loss: 0.5742
2025-11-13 10:07:15,029 - INFO - Epoch: 26, Training Loss: 0.5727
2025-11-13 10:07:26,410 - INFO - Epoch: 27, Training Loss: 0.5751
2025-11-13 10:07:41,428 - INFO - Epoch: 28, Training Loss: 0.5757
2025-11-13 10:07:56,329 - INFO - Epoch: 29, Training Loss: 0.5739
2025-11-13 10:08:06,587 - INFO - Epoch: 30, Training Loss: 0.5752
2025-11-13 10:08:16,268 - INFO - Epoch: 31, Training Loss: 0.5716
2025-11-13 10:08:28,997 - INFO - Epoch: 32, Training Loss: 0.5735
2025-11-13 10:08:39,452 - INFO - Epoch: 33, Training Loss: 0.5716
2025-11-13 10:08:51,769 - INFO - Epoch: 34, Training Loss: 0.5718
2025-11-13 10:09:06,429 - INFO - Epoch: 35, Training Loss: 0.5724
2025-11-13 10:09:22,229 - INFO - Epoch: 36, Training Loss: 0.5675
2025-11-13 10:09:32,305 - INFO - Epoch: 37, Training Loss: 0.5670
2025-11-13 10:09:44,728 - INFO - Epoch: 38, Training Loss: 0.5705
2025-11-13 10:09:56,625 - INFO - Epoch: 39, Training Loss: 0.5624
2025-11-13 10:10:06,215 - INFO - Epoch: 40, Training Loss: 0.5534
2025-11-13 10:10:15,498 - INFO - Epoch: 41, Training Loss: 0.5638
2025-11-13 10:10:31,141 - INFO - Epoch: 42, Training Loss: 0.5492
2025-11-13 10:10:43,815 - INFO - Epoch: 43, Training Loss: 0.5327
2025-11-13 10:10:56,289 - INFO - Epoch: 44, Training Loss: 0.5439
2025-11-13 10:11:08,190 - INFO - Epoch: 45, Training Loss: 0.5169
2025-11-13 10:11:20,193 - INFO - Epoch: 46, Training Loss: 0.5260
2025-11-13 10:11:31,689 - INFO - Epoch: 47, Training Loss: 0.5077
2025-11-13 10:11:43,340 - INFO - Epoch: 48, Training Loss: 0.5014
2025-11-13 10:11:57,538 - INFO - Epoch: 49, Training Loss: 0.5155
2025-11-13 10:12:09,650 - INFO - Epoch: 50, Training Loss: 0.5017
2025-11-13 10:12:22,146 - INFO - Epoch: 51, Training Loss: 0.4877
2025-11-13 10:12:38,397 - INFO - Epoch: 52, Training Loss: 0.5262
2025-11-13 10:12:49,092 - INFO - Epoch: 53, Training Loss: 0.4830
2025-11-13 10:13:01,921 - INFO - Epoch: 54, Training Loss: 0.4783
2025-11-13 10:13:16,942 - INFO - Epoch: 55, Training Loss: 0.5191
2025-11-13 10:13:28,091 - INFO - Epoch: 56, Training Loss: 0.4870
2025-11-13 10:13:37,058 - INFO - Epoch: 57, Training Loss: 0.4751
2025-11-13 10:13:47,980 - INFO - Epoch: 58, Training Loss: 0.4803
2025-11-13 10:14:00,424 - INFO - Epoch: 59, Training Loss: 0.4773
2025-11-13 10:14:14,457 - INFO - Epoch: 60, Training Loss: 0.4748
2025-11-13 10:14:24,289 - INFO - Epoch: 61, Training Loss: 0.4813
2025-11-13 10:14:35,836 - INFO - Epoch: 62, Training Loss: 0.4753
2025-11-13 10:14:44,602 - INFO - Epoch: 63, Training Loss: 0.4986
2025-11-13 10:14:58,312 - INFO - Epoch: 64, Training Loss: 0.4736
2025-11-13 10:15:12,263 - INFO - Epoch: 65, Training Loss: 0.4835
2025-11-13 10:15:26,557 - INFO - Epoch: 66, Training Loss: 0.4830
2025-11-13 10:15:37,548 - INFO - Epoch: 67, Training Loss: 0.4797
2025-11-13 10:15:46,861 - INFO - Epoch: 68, Training Loss: 0.4797
2025-11-13 10:16:00,202 - INFO - Epoch: 69, Training Loss: 0.4800
2025-11-13 10:16:12,494 - INFO - Epoch: 70, Training Loss: 0.5150
2025-11-13 10:16:25,204 - INFO - Epoch: 71, Training Loss: 0.4776
2025-11-13 10:16:38,102 - INFO - Epoch: 72, Training Loss: 0.4734
2025-11-13 10:16:46,397 - INFO - Epoch: 73, Training Loss: 0.4741
2025-11-13 10:16:59,101 - INFO - Epoch: 74, Training Loss: 0.4741
2025-11-13 10:17:10,047 - INFO - Epoch: 75, Training Loss: 0.6086
2025-11-13 10:17:23,957 - INFO - Epoch: 76, Training Loss: 0.5363
