2025-11-13 14:09:18,393 - INFO - Log file: ./logs/trial16_cv0_RGS_20251113_140918.log
2025-11-13 14:09:18,393 - INFO - START TRAINING TRIAL 16 CV 0 - Task: RGS
2025-11-13 14:09:18,393 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-13 14:09:18,393 - INFO - Loading dataset...
2025-11-13 14:09:18,484 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-13 14:09:18,484 - INFO - Initializing VIGNet model...
2025-11-13 14:09:18,487 - INFO - Number of batch iterations per epoch: 113
2025-11-13 14:09:31,467 - INFO - Epoch: 1, Training Loss: 2.1273
2025-11-13 14:09:46,136 - INFO - Epoch: 2, Training Loss: 0.8263
2025-11-13 14:09:58,472 - INFO - Epoch: 3, Training Loss: 0.8117
2025-11-13 14:10:08,099 - INFO - Epoch: 4, Training Loss: 0.7531
2025-11-13 14:10:19,325 - INFO - Epoch: 5, Training Loss: 0.7375
2025-11-13 14:10:33,070 - INFO - Epoch: 6, Training Loss: 0.7448
2025-11-13 14:10:44,909 - INFO - Epoch: 7, Training Loss: 0.7204
2025-11-13 14:10:56,607 - INFO - Epoch: 8, Training Loss: 0.6772
2025-11-13 14:11:05,888 - INFO - Epoch: 9, Training Loss: 0.6399
2025-11-13 14:11:16,885 - INFO - Epoch: 10, Training Loss: 0.6344
2025-11-13 14:11:28,070 - INFO - Epoch: 11, Training Loss: 0.6423
2025-11-13 14:11:39,040 - INFO - Epoch: 12, Training Loss: 0.6450
2025-11-13 14:11:53,595 - INFO - Epoch: 13, Training Loss: 0.6369
2025-11-13 14:12:06,780 - INFO - Epoch: 14, Training Loss: 0.6392
2025-11-13 14:12:20,490 - INFO - Epoch: 15, Training Loss: 0.6637
2025-11-13 14:12:33,391 - INFO - Epoch: 16, Training Loss: 0.6350
2025-11-13 14:12:43,700 - INFO - Epoch: 17, Training Loss: 0.6346
2025-11-13 14:12:57,693 - INFO - Epoch: 18, Training Loss: 0.6310
2025-11-13 14:13:06,079 - INFO - Epoch: 19, Training Loss: 0.6386
2025-11-13 14:13:19,920 - INFO - Epoch: 20, Training Loss: 0.6366
2025-11-13 14:13:33,171 - INFO - Epoch: 21, Training Loss: 0.6313
2025-11-13 14:13:45,056 - INFO - Epoch: 22, Training Loss: 0.6337
2025-11-13 14:13:56,748 - INFO - Epoch: 23, Training Loss: 0.6317
2025-11-13 14:14:07,189 - INFO - Epoch: 24, Training Loss: 0.6254
2025-11-13 14:14:21,815 - INFO - Epoch: 25, Training Loss: 0.6299
2025-11-13 14:14:35,658 - INFO - Epoch: 26, Training Loss: 0.6308
2025-11-13 14:14:47,042 - INFO - Epoch: 27, Training Loss: 0.6281
2025-11-13 14:14:57,936 - INFO - Epoch: 28, Training Loss: 0.6308
2025-11-13 14:15:10,648 - INFO - Epoch: 29, Training Loss: 0.6323
2025-11-13 14:15:25,185 - INFO - Epoch: 30, Training Loss: 0.6342
2025-11-13 14:15:35,403 - INFO - Epoch: 31, Training Loss: 0.6310
2025-11-13 14:15:47,740 - INFO - Epoch: 32, Training Loss: 0.6269
2025-11-13 14:16:04,663 - INFO - Epoch: 33, Training Loss: 0.6310
2025-11-13 14:16:16,629 - INFO - Epoch: 34, Training Loss: 0.6331
2025-11-13 14:16:29,959 - INFO - Epoch: 35, Training Loss: 0.6316
2025-11-13 14:16:43,710 - INFO - Epoch: 36, Training Loss: 0.6271
2025-11-13 14:16:54,776 - INFO - Epoch: 37, Training Loss: 0.6280
2025-11-13 14:17:08,135 - INFO - Epoch: 38, Training Loss: 0.6239
2025-11-13 14:17:21,966 - INFO - Epoch: 39, Training Loss: 0.6241
2025-11-13 14:17:33,499 - INFO - Epoch: 40, Training Loss: 0.6243
2025-11-13 14:17:46,046 - INFO - Epoch: 41, Training Loss: 0.6266
2025-11-13 14:18:02,031 - INFO - Epoch: 42, Training Loss: 0.6190
2025-11-13 14:18:16,479 - INFO - Epoch: 43, Training Loss: 0.6192
2025-11-13 14:18:28,795 - INFO - Epoch: 44, Training Loss: 0.6082
2025-11-13 14:18:43,134 - INFO - Epoch: 45, Training Loss: 0.6031
2025-11-13 14:18:52,527 - INFO - Epoch: 46, Training Loss: 0.5903
2025-11-13 14:19:04,711 - INFO - Epoch: 47, Training Loss: 0.5603
2025-11-13 14:19:18,545 - INFO - Epoch: 48, Training Loss: 0.5509
2025-11-13 14:19:32,407 - INFO - Epoch: 49, Training Loss: 0.5485
2025-11-13 14:19:42,467 - INFO - Epoch: 50, Training Loss: 0.5111
2025-11-13 14:19:54,652 - INFO - Epoch: 51, Training Loss: 0.5306
2025-11-13 14:20:09,779 - INFO - Epoch: 52, Training Loss: 0.5104
2025-11-13 14:20:19,700 - INFO - Epoch: 53, Training Loss: 0.5302
2025-11-13 14:20:32,891 - INFO - Epoch: 54, Training Loss: 0.5246
2025-11-13 14:20:46,710 - INFO - Epoch: 55, Training Loss: 0.4994
2025-11-13 14:20:58,152 - INFO - Epoch: 56, Training Loss: 0.4981
2025-11-13 14:21:09,484 - INFO - Epoch: 57, Training Loss: 0.5152
2025-11-13 14:21:20,395 - INFO - Epoch: 58, Training Loss: 0.5099
2025-11-13 14:21:28,769 - INFO - Epoch: 59, Training Loss: 0.4957
2025-11-13 14:21:39,373 - INFO - Epoch: 60, Training Loss: 0.4847
2025-11-13 14:21:53,197 - INFO - Epoch: 61, Training Loss: 0.5014
2025-11-13 14:22:07,839 - INFO - Epoch: 62, Training Loss: 0.4979
2025-11-13 14:22:20,437 - INFO - Epoch: 63, Training Loss: 0.4960
2025-11-13 14:22:30,391 - INFO - Epoch: 64, Training Loss: 0.5382
2025-11-13 14:22:41,829 - INFO - Epoch: 65, Training Loss: 0.5020
2025-11-13 14:22:51,119 - INFO - Epoch: 66, Training Loss: 0.4886
2025-11-13 14:23:02,342 - INFO - Epoch: 67, Training Loss: 0.4941
2025-11-13 14:23:16,299 - INFO - Epoch: 68, Training Loss: 0.4764
2025-11-13 14:23:26,777 - INFO - Epoch: 69, Training Loss: 0.4807
2025-11-13 14:23:35,740 - INFO - Epoch: 70, Training Loss: 0.5885
2025-11-13 14:23:48,069 - INFO - Epoch: 71, Training Loss: 0.6124
2025-11-13 14:24:03,580 - INFO - Epoch: 72, Training Loss: 0.6060
