2025-11-13 11:04:27,984 - INFO - Log file: ./logs/trial14_cv1_RGS_20251113_110427.log
2025-11-13 11:04:27,984 - INFO - START TRAINING TRIAL 14 CV 1 - Task: RGS
2025-11-13 11:04:27,984 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-13 11:04:27,984 - INFO - Loading dataset...
2025-11-13 11:04:28,070 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-13 11:04:28,070 - INFO - Initializing VIGNet model...
2025-11-13 11:04:28,073 - INFO - Number of batch iterations per epoch: 113
2025-11-13 11:04:44,061 - INFO - Epoch: 1, Training Loss: 0.9097
2025-11-13 11:04:56,795 - INFO - Epoch: 2, Training Loss: 0.7071
2025-11-13 11:05:06,751 - INFO - Epoch: 3, Training Loss: 0.7021
2025-11-13 11:05:18,003 - INFO - Epoch: 4, Training Loss: 0.6966
2025-11-13 11:05:28,304 - INFO - Epoch: 5, Training Loss: 0.6940
2025-11-13 11:05:44,483 - INFO - Epoch: 6, Training Loss: 0.6973
2025-11-13 11:05:55,298 - INFO - Epoch: 7, Training Loss: 0.6952
2025-11-13 11:06:03,964 - INFO - Epoch: 8, Training Loss: 0.6959
2025-11-13 11:06:16,015 - INFO - Epoch: 9, Training Loss: 0.6942
2025-11-13 11:06:28,879 - INFO - Epoch: 10, Training Loss: 0.6959
2025-11-13 11:06:40,360 - INFO - Epoch: 11, Training Loss: 0.6951
2025-11-13 11:06:52,715 - INFO - Epoch: 12, Training Loss: 0.6962
2025-11-13 11:07:00,551 - INFO - Epoch: 13, Training Loss: 0.6939
2025-11-13 11:07:10,198 - INFO - Epoch: 14, Training Loss: 0.6939
2025-11-13 11:07:23,482 - INFO - Epoch: 15, Training Loss: 0.6958
2025-11-13 11:07:36,349 - INFO - Epoch: 16, Training Loss: 0.6942
2025-11-13 11:07:50,285 - INFO - Epoch: 17, Training Loss: 0.6954
2025-11-13 11:08:06,197 - INFO - Epoch: 18, Training Loss: 0.6943
2025-11-13 11:08:17,891 - INFO - Epoch: 19, Training Loss: 0.6933
2025-11-13 11:08:29,779 - INFO - Epoch: 20, Training Loss: 0.6931
2025-11-13 11:08:42,964 - INFO - Epoch: 21, Training Loss: 0.6961
2025-11-13 11:08:56,332 - INFO - Epoch: 22, Training Loss: 0.6948
2025-11-13 11:09:06,898 - INFO - Epoch: 23, Training Loss: 0.6944
2025-11-13 11:09:20,137 - INFO - Epoch: 24, Training Loss: 0.6927
2025-11-13 11:09:32,783 - INFO - Epoch: 25, Training Loss: 0.6946
2025-11-13 11:09:44,836 - INFO - Epoch: 26, Training Loss: 0.6936
2025-11-13 11:09:57,581 - INFO - Epoch: 27, Training Loss: 0.6937
2025-11-13 11:10:10,015 - INFO - Epoch: 28, Training Loss: 0.6928
2025-11-13 11:10:22,012 - INFO - Epoch: 29, Training Loss: 0.6932
2025-11-13 11:10:37,674 - INFO - Epoch: 30, Training Loss: 0.6956
2025-11-13 11:10:50,200 - INFO - Epoch: 31, Training Loss: 0.6933
2025-11-13 11:11:05,234 - INFO - Epoch: 32, Training Loss: 0.6934
2025-11-13 11:11:17,411 - INFO - Epoch: 33, Training Loss: 0.6943
2025-11-13 11:11:26,674 - INFO - Epoch: 34, Training Loss: 0.6944
2025-11-13 11:11:38,785 - INFO - Epoch: 35, Training Loss: 0.6922
2025-11-13 11:11:49,355 - INFO - Epoch: 36, Training Loss: 0.6919
2025-11-13 11:12:03,040 - INFO - Epoch: 37, Training Loss: 0.6914
2025-11-13 11:12:15,526 - INFO - Epoch: 38, Training Loss: 0.6927
2025-11-13 11:12:29,402 - INFO - Epoch: 39, Training Loss: 0.6844
2025-11-13 11:12:39,784 - INFO - Epoch: 40, Training Loss: 0.6600
2025-11-13 11:12:51,221 - INFO - Epoch: 41, Training Loss: 0.6429
2025-11-13 11:13:04,257 - INFO - Epoch: 42, Training Loss: 0.6379
2025-11-13 11:13:17,998 - INFO - Epoch: 43, Training Loss: 0.6377
2025-11-13 11:13:31,905 - INFO - Epoch: 44, Training Loss: 0.6400
2025-11-13 11:13:46,173 - INFO - Epoch: 45, Training Loss: 0.6339
2025-11-13 11:13:59,847 - INFO - Epoch: 46, Training Loss: 0.6300
2025-11-13 11:14:12,055 - INFO - Epoch: 47, Training Loss: 0.6242
2025-11-13 11:14:20,962 - INFO - Epoch: 48, Training Loss: 0.6329
2025-11-13 11:14:34,327 - INFO - Epoch: 49, Training Loss: 0.6267
2025-11-13 11:14:47,873 - INFO - Epoch: 50, Training Loss: 0.6287
2025-11-13 11:14:59,933 - INFO - Epoch: 51, Training Loss: 0.6259
2025-11-13 11:15:13,335 - INFO - Epoch: 52, Training Loss: 0.6215
2025-11-13 11:15:23,709 - INFO - Epoch: 53, Training Loss: 0.6232
2025-11-13 11:15:36,228 - INFO - Epoch: 54, Training Loss: 0.6208
2025-11-13 11:15:47,821 - INFO - Epoch: 55, Training Loss: 0.6283
2025-11-13 11:15:58,032 - INFO - Epoch: 56, Training Loss: 0.6245
2025-11-13 11:16:08,637 - INFO - Epoch: 57, Training Loss: 0.6208
2025-11-13 11:16:22,175 - INFO - Epoch: 58, Training Loss: 0.6188
2025-11-13 11:16:36,748 - INFO - Epoch: 59, Training Loss: 0.6186
2025-11-13 11:16:52,541 - INFO - Epoch: 60, Training Loss: 0.6173
2025-11-13 11:17:07,053 - INFO - Epoch: 61, Training Loss: 0.6207
2025-11-13 11:17:18,171 - INFO - Epoch: 62, Training Loss: 0.6194
2025-11-13 11:17:32,159 - INFO - Epoch: 63, Training Loss: 0.6157
2025-11-13 11:17:44,936 - INFO - Epoch: 64, Training Loss: 0.6179
2025-11-13 11:18:02,038 - INFO - Epoch: 65, Training Loss: 0.6139
2025-11-13 11:18:14,890 - INFO - Epoch: 66, Training Loss: 0.6164
2025-11-13 11:18:28,863 - INFO - Epoch: 67, Training Loss: 0.6122
2025-11-13 11:18:38,159 - INFO - Epoch: 68, Training Loss: 0.6126
2025-11-13 11:18:52,814 - INFO - Epoch: 69, Training Loss: 0.6122
2025-11-13 11:19:05,043 - INFO - Epoch: 70, Training Loss: 0.6125
2025-11-13 11:19:17,866 - INFO - Epoch: 71, Training Loss: 0.6112
2025-11-13 11:19:29,883 - INFO - Epoch: 72, Training Loss: 0.6085
2025-11-13 11:19:44,298 - INFO - Epoch: 73, Training Loss: 0.6082
2025-11-13 11:19:56,237 - INFO - Epoch: 74, Training Loss: 0.6125
