2025-11-13 13:49:19,750 - INFO - Log file: ./logs/trial15_cv4_RGS_20251113_134919.log
2025-11-13 13:49:19,750 - INFO - START TRAINING TRIAL 15 CV 4 - Task: RGS
2025-11-13 13:49:19,750 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-13 13:49:19,750 - INFO - Loading dataset...
2025-11-13 13:49:19,838 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-13 13:49:19,839 - INFO - Initializing VIGNet model...
2025-11-13 13:49:19,842 - INFO - Number of batch iterations per epoch: 113
2025-11-13 13:49:29,036 - INFO - Epoch: 1, Training Loss: 1.2823
2025-11-13 13:49:42,707 - INFO - Epoch: 2, Training Loss: 0.7032
2025-11-13 13:49:52,448 - INFO - Epoch: 3, Training Loss: 0.6931
2025-11-13 13:50:06,584 - INFO - Epoch: 4, Training Loss: 0.6905
2025-11-13 13:50:18,519 - INFO - Epoch: 5, Training Loss: 0.6869
2025-11-13 13:50:32,030 - INFO - Epoch: 6, Training Loss: 0.6875
2025-11-13 13:50:43,734 - INFO - Epoch: 7, Training Loss: 0.6873
2025-11-13 13:50:54,639 - INFO - Epoch: 8, Training Loss: 0.6837
2025-11-13 13:51:08,360 - INFO - Epoch: 9, Training Loss: 0.6846
2025-11-13 13:51:18,018 - INFO - Epoch: 10, Training Loss: 0.6833
2025-11-13 13:51:30,662 - INFO - Epoch: 11, Training Loss: 0.6840
2025-11-13 13:51:46,159 - INFO - Epoch: 12, Training Loss: 0.6842
2025-11-13 13:51:54,875 - INFO - Epoch: 13, Training Loss: 0.6840
2025-11-13 13:52:09,166 - INFO - Epoch: 14, Training Loss: 0.6838
2025-11-13 13:52:20,626 - INFO - Epoch: 15, Training Loss: 0.6836
2025-11-13 13:52:31,451 - INFO - Epoch: 16, Training Loss: 0.6827
2025-11-13 13:52:39,202 - INFO - Epoch: 17, Training Loss: 0.6831
2025-11-13 13:52:49,428 - INFO - Epoch: 18, Training Loss: 0.6832
2025-11-13 13:53:01,367 - INFO - Epoch: 19, Training Loss: 0.6834
2025-11-13 13:53:11,946 - INFO - Epoch: 20, Training Loss: 0.6841
2025-11-13 13:53:26,036 - INFO - Epoch: 21, Training Loss: 0.6834
2025-11-13 13:53:39,723 - INFO - Epoch: 22, Training Loss: 0.6844
2025-11-13 13:53:51,253 - INFO - Epoch: 23, Training Loss: 0.6824
2025-11-13 13:54:04,556 - INFO - Epoch: 24, Training Loss: 0.6829
2025-11-13 13:54:15,659 - INFO - Epoch: 25, Training Loss: 0.6828
2025-11-13 13:54:23,624 - INFO - Epoch: 26, Training Loss: 0.6828
2025-11-13 13:54:34,031 - INFO - Epoch: 27, Training Loss: 0.6836
2025-11-13 13:54:47,795 - INFO - Epoch: 28, Training Loss: 0.6832
2025-11-13 13:54:59,041 - INFO - Epoch: 29, Training Loss: 0.6830
2025-11-13 13:55:10,542 - INFO - Epoch: 30, Training Loss: 0.6833
2025-11-13 13:55:21,788 - INFO - Epoch: 31, Training Loss: 0.6835
2025-11-13 13:55:36,320 - INFO - Epoch: 32, Training Loss: 0.6834
2025-11-13 13:55:50,563 - INFO - Epoch: 33, Training Loss: 0.6836
2025-11-13 13:56:00,520 - INFO - Epoch: 34, Training Loss: 0.6832
2025-11-13 13:56:13,011 - INFO - Epoch: 35, Training Loss: 0.6836
2025-11-13 13:56:23,363 - INFO - Epoch: 36, Training Loss: 0.6839
2025-11-13 13:56:35,533 - INFO - Epoch: 37, Training Loss: 0.6840
2025-11-13 13:56:47,059 - INFO - Epoch: 38, Training Loss: 0.6834
2025-11-13 13:57:01,553 - INFO - Epoch: 39, Training Loss: 0.6829
2025-11-13 13:57:13,334 - INFO - Epoch: 40, Training Loss: 0.6828
2025-11-13 13:57:24,855 - INFO - Epoch: 41, Training Loss: 0.6836
2025-11-13 13:57:38,274 - INFO - Epoch: 42, Training Loss: 0.6833
2025-11-13 13:57:48,725 - INFO - Epoch: 43, Training Loss: 0.6844
2025-11-13 13:57:58,142 - INFO - Epoch: 44, Training Loss: 0.6826
2025-11-13 13:58:09,891 - INFO - Epoch: 45, Training Loss: 0.6843
2025-11-13 13:58:22,348 - INFO - Epoch: 46, Training Loss: 0.6829
2025-11-13 13:58:36,021 - INFO - Epoch: 47, Training Loss: 0.6835
2025-11-13 13:58:47,510 - INFO - Epoch: 48, Training Loss: 0.6835
2025-11-13 13:59:00,867 - INFO - Epoch: 49, Training Loss: 0.6831
2025-11-13 13:59:15,802 - INFO - Epoch: 50, Training Loss: 0.6841
2025-11-13 13:59:28,315 - INFO - Epoch: 51, Training Loss: 0.6837
2025-11-13 13:59:45,881 - INFO - Epoch: 52, Training Loss: 0.6833
