2025-11-13 17:59:25,405 - INFO - Log file: ./logs/trial18_cv2_RGS_20251113_175925.log
2025-11-13 17:59:25,405 - INFO - START TRAINING TRIAL 18 CV 2 - Task: RGS
2025-11-13 17:59:25,405 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-13 17:59:25,405 - INFO - Loading dataset...
2025-11-13 17:59:25,494 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-13 17:59:25,494 - INFO - Initializing VIGNet model...
2025-11-13 17:59:25,497 - INFO - Number of batch iterations per epoch: 113
2025-11-13 17:59:33,486 - INFO - Epoch: 1, Training Loss: 2.1372
2025-11-13 17:59:41,873 - INFO - Epoch: 2, Training Loss: 0.7849
2025-11-13 17:59:49,470 - INFO - Epoch: 3, Training Loss: 0.7265
2025-11-13 17:59:57,495 - INFO - Epoch: 4, Training Loss: 0.6922
2025-11-13 18:00:06,343 - INFO - Epoch: 5, Training Loss: 0.8311
2025-11-13 18:00:14,757 - INFO - Epoch: 6, Training Loss: 0.6917
2025-11-13 18:00:22,397 - INFO - Epoch: 7, Training Loss: 0.6970
2025-11-13 18:00:31,314 - INFO - Epoch: 8, Training Loss: 0.6911
2025-11-13 18:00:39,691 - INFO - Epoch: 9, Training Loss: 0.6876
2025-11-13 18:00:47,437 - INFO - Epoch: 10, Training Loss: 0.6904
2025-11-13 18:00:55,643 - INFO - Epoch: 11, Training Loss: 0.6915
2025-11-13 18:01:03,500 - INFO - Epoch: 12, Training Loss: 0.6905
2025-11-13 18:01:11,180 - INFO - Epoch: 13, Training Loss: 0.6880
2025-11-13 18:01:19,595 - INFO - Epoch: 14, Training Loss: 0.6899
2025-11-13 18:01:28,014 - INFO - Epoch: 15, Training Loss: 0.6859
2025-11-13 18:01:36,476 - INFO - Epoch: 16, Training Loss: 0.6889
2025-11-13 18:01:44,950 - INFO - Epoch: 17, Training Loss: 0.6897
2025-11-13 18:01:53,895 - INFO - Epoch: 18, Training Loss: 0.6880
2025-11-13 18:02:01,815 - INFO - Epoch: 19, Training Loss: 0.6865
2025-11-13 18:02:09,873 - INFO - Epoch: 20, Training Loss: 0.6879
2025-11-13 18:02:18,343 - INFO - Epoch: 21, Training Loss: 0.6880
2025-11-13 18:02:26,247 - INFO - Epoch: 22, Training Loss: 0.6895
2025-11-13 18:02:34,358 - INFO - Epoch: 23, Training Loss: 0.6924
2025-11-13 18:02:42,068 - INFO - Epoch: 24, Training Loss: 0.6864
2025-11-13 18:02:49,783 - INFO - Epoch: 25, Training Loss: 0.6841
2025-11-13 18:02:57,575 - INFO - Epoch: 26, Training Loss: 0.6855
2025-11-13 18:03:05,910 - INFO - Epoch: 27, Training Loss: 0.6877
2025-11-13 18:03:13,937 - INFO - Epoch: 28, Training Loss: 0.6875
2025-11-13 18:03:21,589 - INFO - Epoch: 29, Training Loss: 0.6886
2025-11-13 18:03:29,713 - INFO - Epoch: 30, Training Loss: 0.6850
2025-11-13 18:03:37,602 - INFO - Epoch: 31, Training Loss: 0.6889
