2025-11-13 09:40:44,270 - INFO - Log file: ./logs/trial13_cv2_RGS_20251113_094044.log
2025-11-13 09:40:44,270 - INFO - START TRAINING TRIAL 13 CV 2 - Task: RGS
2025-11-13 09:40:44,270 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-13 09:40:44,271 - INFO - Loading dataset...
2025-11-13 09:40:44,414 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-13 09:40:44,414 - INFO - Initializing VIGNet model...
2025-11-13 09:40:44,417 - INFO - Number of batch iterations per epoch: 113
2025-11-13 09:40:58,187 - INFO - Epoch: 1, Training Loss: 1.5367
2025-11-13 09:41:10,070 - INFO - Epoch: 2, Training Loss: 0.6664
2025-11-13 09:41:19,939 - INFO - Epoch: 3, Training Loss: 0.6073
2025-11-13 09:41:36,311 - INFO - Epoch: 4, Training Loss: 0.6035
2025-11-13 09:41:46,108 - INFO - Epoch: 5, Training Loss: 0.6563
2025-11-13 09:41:57,018 - INFO - Epoch: 6, Training Loss: 0.5837
2025-11-13 09:42:14,131 - INFO - Epoch: 7, Training Loss: 0.5845
2025-11-13 09:42:27,359 - INFO - Epoch: 8, Training Loss: 0.5824
2025-11-13 09:42:39,069 - INFO - Epoch: 9, Training Loss: 0.5835
2025-11-13 09:42:48,494 - INFO - Epoch: 10, Training Loss: 0.5843
2025-11-13 09:43:01,898 - INFO - Epoch: 11, Training Loss: 0.5822
2025-11-13 09:43:15,353 - INFO - Epoch: 12, Training Loss: 0.5814
2025-11-13 09:43:28,988 - INFO - Epoch: 13, Training Loss: 0.5807
2025-11-13 09:43:38,574 - INFO - Epoch: 14, Training Loss: 0.5789
2025-11-13 09:43:51,395 - INFO - Epoch: 15, Training Loss: 0.5825
2025-11-13 09:44:04,670 - INFO - Epoch: 16, Training Loss: 0.5814
2025-11-13 09:44:14,829 - INFO - Epoch: 17, Training Loss: 0.5824
2025-11-13 09:44:28,424 - INFO - Epoch: 18, Training Loss: 0.5820
2025-11-13 09:44:45,716 - INFO - Epoch: 19, Training Loss: 0.5772
2025-11-13 09:44:56,184 - INFO - Epoch: 20, Training Loss: 0.5841
2025-11-13 09:45:10,158 - INFO - Epoch: 21, Training Loss: 0.5820
2025-11-13 09:45:26,481 - INFO - Epoch: 22, Training Loss: 0.5800
2025-11-13 09:45:38,665 - INFO - Epoch: 23, Training Loss: 0.5785
2025-11-13 09:45:52,937 - INFO - Epoch: 24, Training Loss: 0.5770
2025-11-13 09:46:07,231 - INFO - Epoch: 25, Training Loss: 0.5785
2025-11-13 09:46:19,130 - INFO - Epoch: 26, Training Loss: 0.5780
2025-11-13 09:46:32,263 - INFO - Epoch: 27, Training Loss: 0.5776
2025-11-13 09:46:44,679 - INFO - Epoch: 28, Training Loss: 0.5834
2025-11-13 09:46:57,335 - INFO - Epoch: 29, Training Loss: 0.5728
2025-11-13 09:47:10,943 - INFO - Epoch: 30, Training Loss: 0.5726
2025-11-13 09:47:25,230 - INFO - Epoch: 31, Training Loss: 0.5783
2025-11-13 09:47:36,088 - INFO - Epoch: 32, Training Loss: 0.5729
2025-11-13 09:47:48,026 - INFO - Epoch: 33, Training Loss: 0.5705
2025-11-13 09:48:00,724 - INFO - Epoch: 34, Training Loss: 0.5703
2025-11-13 09:48:12,641 - INFO - Epoch: 35, Training Loss: 0.5682
2025-11-13 09:48:23,556 - INFO - Epoch: 36, Training Loss: 0.5631
2025-11-13 09:48:39,688 - INFO - Epoch: 37, Training Loss: 0.5556
2025-11-13 09:48:49,638 - INFO - Epoch: 38, Training Loss: 0.5428
2025-11-13 09:48:58,935 - INFO - Epoch: 39, Training Loss: 0.6081
2025-11-13 09:49:09,305 - INFO - Epoch: 40, Training Loss: 0.5728
2025-11-13 09:49:22,323 - INFO - Epoch: 41, Training Loss: 0.5622
2025-11-13 09:49:31,953 - INFO - Epoch: 42, Training Loss: 0.5623
2025-11-13 09:49:45,090 - INFO - Epoch: 43, Training Loss: 0.5607
2025-11-13 09:49:55,877 - INFO - Epoch: 44, Training Loss: 0.5484
2025-11-13 09:50:08,188 - INFO - Epoch: 45, Training Loss: 0.5483
2025-11-13 09:50:21,231 - INFO - Epoch: 46, Training Loss: 0.5390
2025-11-13 09:50:34,936 - INFO - Epoch: 47, Training Loss: 0.5404
2025-11-13 09:50:48,841 - INFO - Epoch: 48, Training Loss: 0.5406
2025-11-13 09:51:01,720 - INFO - Epoch: 49, Training Loss: 0.5244
2025-11-13 09:51:13,609 - INFO - Epoch: 50, Training Loss: 0.5742
2025-11-13 09:51:24,765 - INFO - Epoch: 51, Training Loss: 0.5391
2025-11-13 09:51:35,413 - INFO - Epoch: 52, Training Loss: 0.5265
2025-11-13 09:51:46,547 - INFO - Epoch: 53, Training Loss: 0.5172
2025-11-13 09:52:00,329 - INFO - Epoch: 54, Training Loss: 0.5167
2025-11-13 09:52:10,566 - INFO - Epoch: 55, Training Loss: 0.5036
2025-11-13 09:52:23,033 - INFO - Epoch: 56, Training Loss: 0.5217
2025-11-13 09:52:38,465 - INFO - Epoch: 57, Training Loss: 0.5149
2025-11-13 09:52:49,600 - INFO - Epoch: 58, Training Loss: 0.5074
2025-11-13 09:52:58,626 - INFO - Epoch: 59, Training Loss: 0.5215
2025-11-13 09:53:11,211 - INFO - Epoch: 60, Training Loss: 0.5191
2025-11-13 09:53:23,064 - INFO - Epoch: 61, Training Loss: 0.5000
2025-11-13 09:53:35,953 - INFO - Epoch: 62, Training Loss: 0.5830
2025-11-13 09:53:48,541 - INFO - Epoch: 63, Training Loss: 0.5501
2025-11-13 09:53:57,185 - INFO - Epoch: 64, Training Loss: 0.5188
2025-11-13 09:54:12,626 - INFO - Epoch: 65, Training Loss: 0.5056
2025-11-13 09:54:23,896 - INFO - Epoch: 66, Training Loss: 0.4949
2025-11-13 09:54:32,729 - INFO - Epoch: 67, Training Loss: 0.5102
2025-11-13 09:54:43,881 - INFO - Epoch: 68, Training Loss: 0.5026
2025-11-13 09:54:56,677 - INFO - Epoch: 69, Training Loss: 0.5038
2025-11-13 09:55:11,439 - INFO - Epoch: 70, Training Loss: 0.4947
2025-11-13 09:55:26,083 - INFO - Epoch: 71, Training Loss: 0.4898
2025-11-13 09:55:36,896 - INFO - Epoch: 72, Training Loss: 0.4862
2025-11-13 09:55:52,879 - INFO - Epoch: 73, Training Loss: 0.4928
2025-11-13 09:56:07,991 - INFO - Epoch: 74, Training Loss: 0.5002
2025-11-13 09:56:20,929 - INFO - Epoch: 75, Training Loss: 0.4925
