2025-11-13 17:13:18,955 - INFO - Log file: ./logs/trial17_cv4_RGS_20251113_171318.log
2025-11-13 17:13:18,955 - INFO - START TRAINING TRIAL 17 CV 4 - Task: RGS
2025-11-13 17:13:18,955 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-13 17:13:18,955 - INFO - Loading dataset...
2025-11-13 17:13:19,041 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-13 17:13:19,042 - INFO - Initializing VIGNet model...
2025-11-13 17:13:19,045 - INFO - Number of batch iterations per epoch: 113
2025-11-13 17:13:34,456 - INFO - Epoch: 1, Training Loss: 1.0724
2025-11-13 17:13:48,296 - INFO - Epoch: 2, Training Loss: 0.7097
2025-11-13 17:14:01,755 - INFO - Epoch: 3, Training Loss: 0.7018
2025-11-13 17:14:12,761 - INFO - Epoch: 4, Training Loss: 0.6979
2025-11-13 17:14:24,350 - INFO - Epoch: 5, Training Loss: 0.6930
2025-11-13 17:14:38,711 - INFO - Epoch: 6, Training Loss: 0.6949
2025-11-13 17:14:50,108 - INFO - Epoch: 7, Training Loss: 0.6953
2025-11-13 17:15:01,940 - INFO - Epoch: 8, Training Loss: 0.6956
2025-11-13 17:15:11,663 - INFO - Epoch: 9, Training Loss: 0.6953
2025-11-13 17:15:22,032 - INFO - Epoch: 10, Training Loss: 0.6969
2025-11-13 17:15:32,113 - INFO - Epoch: 11, Training Loss: 0.6954
2025-11-13 17:15:46,917 - INFO - Epoch: 12, Training Loss: 0.6923
2025-11-13 17:15:59,416 - INFO - Epoch: 13, Training Loss: 0.6959
2025-11-13 17:16:12,221 - INFO - Epoch: 14, Training Loss: 0.6928
2025-11-13 17:16:22,585 - INFO - Epoch: 15, Training Loss: 0.6952
2025-11-13 17:16:32,923 - INFO - Epoch: 16, Training Loss: 0.6948
2025-11-13 17:16:45,924 - INFO - Epoch: 17, Training Loss: 0.6951
2025-11-13 17:16:53,618 - INFO - Epoch: 18, Training Loss: 0.6949
2025-11-13 17:17:08,499 - INFO - Epoch: 19, Training Loss: 0.6933
2025-11-13 17:17:18,191 - INFO - Epoch: 20, Training Loss: 0.6937
2025-11-13 17:17:30,334 - INFO - Epoch: 21, Training Loss: 0.6937
2025-11-13 17:17:41,640 - INFO - Epoch: 22, Training Loss: 0.6934
2025-11-13 17:17:55,044 - INFO - Epoch: 23, Training Loss: 0.6935
2025-11-13 17:18:03,506 - INFO - Epoch: 24, Training Loss: 0.6927
2025-11-13 17:18:16,121 - INFO - Epoch: 25, Training Loss: 0.6929
2025-11-13 17:18:29,579 - INFO - Epoch: 26, Training Loss: 0.6970
2025-11-13 17:18:41,005 - INFO - Epoch: 27, Training Loss: 0.6933
2025-11-13 17:18:52,762 - INFO - Epoch: 28, Training Loss: 0.6926
2025-11-13 17:19:06,553 - INFO - Epoch: 29, Training Loss: 0.6915
2025-11-13 17:19:13,641 - INFO - Epoch: 30, Training Loss: 0.6934
2025-11-13 17:19:26,870 - INFO - Epoch: 31, Training Loss: 0.6920
2025-11-13 17:19:38,471 - INFO - Epoch: 32, Training Loss: 0.6917
2025-11-13 17:19:50,669 - INFO - Epoch: 33, Training Loss: 0.6915
2025-11-13 17:20:04,107 - INFO - Epoch: 34, Training Loss: 0.6883
2025-11-13 17:20:16,976 - INFO - Epoch: 35, Training Loss: 0.6877
2025-11-13 17:20:26,555 - INFO - Epoch: 36, Training Loss: 0.6819
2025-11-13 17:20:38,914 - INFO - Epoch: 37, Training Loss: 0.6677
2025-11-13 17:20:51,150 - INFO - Epoch: 38, Training Loss: 0.6366
2025-11-13 17:21:02,540 - INFO - Epoch: 39, Training Loss: 0.6743
2025-11-13 17:21:13,746 - INFO - Epoch: 40, Training Loss: 0.6414
2025-11-13 17:21:25,537 - INFO - Epoch: 41, Training Loss: 0.6334
2025-11-13 17:21:39,351 - INFO - Epoch: 42, Training Loss: 0.6354
2025-11-13 17:21:52,428 - INFO - Epoch: 43, Training Loss: 0.6192
2025-11-13 17:22:06,517 - INFO - Epoch: 44, Training Loss: 0.6439
2025-11-13 17:22:18,157 - INFO - Epoch: 45, Training Loss: 0.6271
2025-11-13 17:22:27,870 - INFO - Epoch: 46, Training Loss: 0.6225
2025-11-13 17:22:38,135 - INFO - Epoch: 47, Training Loss: 0.6214
2025-11-13 17:22:46,780 - INFO - Epoch: 48, Training Loss: 0.6284
2025-11-13 17:23:00,098 - INFO - Epoch: 49, Training Loss: 0.6259
2025-11-13 17:23:14,099 - INFO - Epoch: 50, Training Loss: 0.6155
2025-11-13 17:23:23,064 - INFO - Epoch: 51, Training Loss: 0.6175
2025-11-13 17:23:36,500 - INFO - Epoch: 52, Training Loss: 0.6185
2025-11-13 17:23:51,192 - INFO - Epoch: 53, Training Loss: 0.6133
2025-11-13 17:24:04,990 - INFO - Epoch: 54, Training Loss: 0.6212
2025-11-13 17:24:16,933 - INFO - Epoch: 55, Training Loss: 0.6126
2025-11-13 17:24:31,409 - INFO - Epoch: 56, Training Loss: 0.6192
2025-11-13 17:24:42,735 - INFO - Epoch: 57, Training Loss: 0.6289
2025-11-13 17:24:55,524 - INFO - Epoch: 58, Training Loss: 0.6166
2025-11-13 17:25:07,654 - INFO - Epoch: 59, Training Loss: 0.6222
2025-11-13 17:25:22,581 - INFO - Epoch: 60, Training Loss: 0.6211
2025-11-13 17:25:34,784 - INFO - Epoch: 61, Training Loss: 0.6180
2025-11-13 17:25:45,614 - INFO - Epoch: 62, Training Loss: 0.6139
2025-11-13 17:25:57,864 - INFO - Epoch: 63, Training Loss: 0.6276
2025-11-13 17:26:07,400 - INFO - Epoch: 64, Training Loss: 0.6220
2025-11-13 17:26:18,476 - INFO - Epoch: 65, Training Loss: 0.6125
2025-11-13 17:26:31,123 - INFO - Epoch: 66, Training Loss: 0.6196
2025-11-13 17:26:43,320 - INFO - Epoch: 67, Training Loss: 0.6111
2025-11-13 17:26:54,617 - INFO - Epoch: 68, Training Loss: 0.6159
2025-11-13 17:27:05,917 - INFO - Epoch: 69, Training Loss: 0.6291
2025-11-13 17:27:16,909 - INFO - Epoch: 70, Training Loss: 0.6114
2025-11-13 17:27:27,241 - INFO - Epoch: 71, Training Loss: 0.6098
2025-11-13 17:27:34,427 - INFO - Epoch: 72, Training Loss: 0.6895
2025-11-13 17:27:47,914 - INFO - Epoch: 73, Training Loss: 0.6423
2025-11-13 17:27:58,857 - INFO - Epoch: 74, Training Loss: 0.6266
2025-11-13 17:28:08,880 - INFO - Epoch: 75, Training Loss: 0.6246
2025-11-13 17:28:22,860 - INFO - Epoch: 76, Training Loss: 0.6164
2025-11-13 17:28:32,562 - INFO - Epoch: 77, Training Loss: 0.6123
2025-11-13 17:28:45,694 - INFO - Epoch: 78, Training Loss: 0.6187
2025-11-13 17:28:57,800 - INFO - Epoch: 79, Training Loss: 0.6169
2025-11-13 17:29:07,326 - INFO - Epoch: 80, Training Loss: 0.6204
2025-11-13 17:29:14,864 - INFO - Epoch: 81, Training Loss: 0.6111
2025-11-13 17:29:23,585 - INFO - Epoch: 82, Training Loss: 0.6095
2025-11-13 17:29:36,722 - INFO - Epoch: 83, Training Loss: 0.6176
2025-11-13 17:29:51,195 - INFO - Epoch: 84, Training Loss: 0.6109
2025-11-13 17:30:03,870 - INFO - Epoch: 85, Training Loss: 0.6173
2025-11-13 17:30:17,353 - INFO - Epoch: 86, Training Loss: 0.6119
2025-11-13 17:30:26,926 - INFO - Epoch: 87, Training Loss: 0.6137
2025-11-13 17:30:40,308 - INFO - Epoch: 88, Training Loss: 0.6108
2025-11-13 17:30:51,941 - INFO - Epoch: 89, Training Loss: 0.6093
2025-11-13 17:31:04,403 - INFO - Epoch: 90, Training Loss: 0.6147
2025-11-13 17:31:17,374 - INFO - Epoch: 91, Training Loss: 0.7028
2025-11-13 17:31:29,339 - INFO - Epoch: 92, Training Loss: 0.6335
2025-11-13 17:31:38,781 - INFO - Epoch: 93, Training Loss: 0.6231
2025-11-13 17:31:47,179 - INFO - Epoch: 94, Training Loss: 0.6176
2025-11-13 17:31:54,929 - INFO - Epoch: 95, Training Loss: 0.6170
2025-11-13 17:32:02,935 - INFO - Epoch: 96, Training Loss: 0.6216
2025-11-13 17:32:10,603 - INFO - Epoch: 97, Training Loss: 0.6196
2025-11-13 17:32:19,282 - INFO - Epoch: 98, Training Loss: 0.6252
2025-11-13 17:32:27,517 - INFO - Epoch: 99, Training Loss: 0.6123
2025-11-13 17:32:36,150 - INFO - Epoch: 100, Training Loss: 0.6113
2025-11-13 17:32:36,150 - INFO - Training completed for Trial 17 CV 4

