2025-11-12 14:29:45,795 - INFO - Log file: ./logs/trial12_cv4_RGS_20251112_142945.log
2025-11-12 14:29:45,795 - INFO - START TRAINING TRIAL 12 CV 4 - Task: RGS
2025-11-12 14:29:45,795 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-12 14:29:45,796 - INFO - Loading dataset...
2025-11-12 14:29:45,983 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-12 14:29:45,983 - INFO - Initializing VIGNet model...
2025-11-12 14:29:45,986 - INFO - Number of batch iterations per epoch: 113
2025-11-12 14:29:54,610 - INFO - Epoch: 1, Training Loss: 0.9132
2025-11-12 14:30:01,812 - INFO - Epoch: 2, Training Loss: 0.7372
2025-11-12 14:30:10,528 - INFO - Epoch: 3, Training Loss: 0.6727
2025-11-12 14:30:18,712 - INFO - Epoch: 4, Training Loss: 0.6803
2025-11-12 14:30:26,376 - INFO - Epoch: 5, Training Loss: 0.6683
2025-11-12 14:30:34,273 - INFO - Epoch: 6, Training Loss: 0.6712
2025-11-12 14:30:42,438 - INFO - Epoch: 7, Training Loss: 0.6731
2025-11-12 14:30:50,150 - INFO - Epoch: 8, Training Loss: 0.6752
2025-11-12 14:30:58,014 - INFO - Epoch: 9, Training Loss: 0.6734
2025-11-12 14:31:06,845 - INFO - Epoch: 10, Training Loss: 0.6698
2025-11-12 14:31:14,799 - INFO - Epoch: 11, Training Loss: 0.6742
2025-11-12 14:31:23,166 - INFO - Epoch: 12, Training Loss: 0.6689
2025-11-12 14:31:31,472 - INFO - Epoch: 13, Training Loss: 0.6659
2025-11-12 14:31:39,406 - INFO - Epoch: 14, Training Loss: 0.6631
2025-11-12 14:31:48,333 - INFO - Epoch: 15, Training Loss: 0.6695
2025-11-12 14:31:56,182 - INFO - Epoch: 16, Training Loss: 0.6525
2025-11-12 14:32:04,052 - INFO - Epoch: 17, Training Loss: 0.6561
2025-11-12 14:32:12,621 - INFO - Epoch: 18, Training Loss: 0.6573
2025-11-12 14:32:20,825 - INFO - Epoch: 19, Training Loss: 0.6492
2025-11-12 14:32:28,826 - INFO - Epoch: 20, Training Loss: 0.6356
2025-11-12 14:32:37,006 - INFO - Epoch: 21, Training Loss: 0.6120
