2025-11-12 10:03:09,191 - INFO - Log file: ./logs/trial8_cv4_RGS_20251112_100309.log
2025-11-12 10:03:09,191 - INFO - START TRAINING TRIAL 8 CV 4 - Task: RGS
2025-11-12 10:03:09,191 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-12 10:03:09,191 - INFO - Loading dataset...
2025-11-12 10:03:09,286 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-12 10:03:09,286 - INFO - Initializing VIGNet model...
2025-11-12 10:03:09,289 - INFO - Number of batch iterations per epoch: 113
2025-11-12 10:03:16,729 - INFO - Epoch: 1, Training Loss: 0.6681
2025-11-12 10:03:25,439 - INFO - Epoch: 2, Training Loss: 0.5934
2025-11-12 10:03:34,299 - INFO - Epoch: 3, Training Loss: 0.5934
2025-11-12 10:03:42,427 - INFO - Epoch: 4, Training Loss: 0.5881
2025-11-12 10:03:51,278 - INFO - Epoch: 5, Training Loss: 0.5904
2025-11-12 10:03:59,564 - INFO - Epoch: 6, Training Loss: 0.5877
2025-11-12 10:04:07,784 - INFO - Epoch: 7, Training Loss: 0.5892
2025-11-12 10:04:15,422 - INFO - Epoch: 8, Training Loss: 0.5876
2025-11-12 10:04:23,522 - INFO - Epoch: 9, Training Loss: 0.5869
2025-11-12 10:04:30,842 - INFO - Epoch: 10, Training Loss: 0.5879
2025-11-12 10:04:38,775 - INFO - Epoch: 11, Training Loss: 0.5877
2025-11-12 10:04:47,484 - INFO - Epoch: 12, Training Loss: 0.5879
2025-11-12 10:04:55,660 - INFO - Epoch: 13, Training Loss: 0.5887
2025-11-12 10:05:03,593 - INFO - Epoch: 14, Training Loss: 0.5881
2025-11-12 10:05:11,469 - INFO - Epoch: 15, Training Loss: 0.5875
2025-11-12 10:05:19,604 - INFO - Epoch: 16, Training Loss: 0.5873
2025-11-12 10:05:27,752 - INFO - Epoch: 17, Training Loss: 0.5837
2025-11-12 10:05:35,605 - INFO - Epoch: 18, Training Loss: 0.5799
2025-11-12 10:05:44,143 - INFO - Epoch: 19, Training Loss: 0.5718
2025-11-12 10:05:51,809 - INFO - Epoch: 20, Training Loss: 0.5433
2025-11-12 10:06:00,031 - INFO - Epoch: 21, Training Loss: 0.5359
2025-11-12 10:06:08,029 - INFO - Epoch: 22, Training Loss: 0.5032
2025-11-12 10:06:15,779 - INFO - Epoch: 23, Training Loss: 0.4843
2025-11-12 10:06:23,804 - INFO - Epoch: 24, Training Loss: 0.4857
