2025-11-12 08:03:22,066 - INFO - Log file: ./logs/trial7_cv0_RGS_20251112_080322.log
2025-11-12 08:03:22,066 - INFO - START TRAINING TRIAL 7 CV 0 - Task: RGS
2025-11-12 08:03:22,066 - INFO - Learning rate: 0.001, Epochs: 100, Batches: 5
2025-11-12 08:03:22,066 - INFO - Loading dataset...
2025-11-12 08:03:22,179 - INFO - Dataset shapes - Train: (567, 17, 25, 1), Valid: (141, 17, 25, 1), Test: (177, 17, 25, 1)
2025-11-12 08:03:22,179 - INFO - Initializing VIGNet model...
2025-11-12 08:03:22,182 - INFO - Number of batch iterations per epoch: 113
2025-11-12 08:03:30,024 - INFO - Epoch: 1, Training Loss: 0.9253
2025-11-12 08:03:38,137 - INFO - Epoch: 2, Training Loss: 0.7066
2025-11-12 08:03:46,261 - INFO - Epoch: 3, Training Loss: 0.6957
2025-11-12 08:03:54,238 - INFO - Epoch: 4, Training Loss: 0.6938
2025-11-12 08:04:02,482 - INFO - Epoch: 5, Training Loss: 0.6928
2025-11-12 08:04:10,145 - INFO - Epoch: 6, Training Loss: 0.6903
2025-11-12 08:04:18,147 - INFO - Epoch: 7, Training Loss: 0.6906
2025-11-12 08:04:26,391 - INFO - Epoch: 8, Training Loss: 0.6900
2025-11-12 08:04:34,278 - INFO - Epoch: 9, Training Loss: 0.6900
2025-11-12 08:04:42,519 - INFO - Epoch: 10, Training Loss: 0.6894
2025-11-12 08:04:50,725 - INFO - Epoch: 11, Training Loss: 0.6880
2025-11-12 08:05:00,022 - INFO - Epoch: 12, Training Loss: 0.6890
2025-11-12 08:05:09,437 - INFO - Epoch: 13, Training Loss: 0.6895
2025-11-12 08:05:17,374 - INFO - Epoch: 14, Training Loss: 0.6886
2025-11-12 08:05:24,505 - INFO - Epoch: 15, Training Loss: 0.6882
2025-11-12 08:05:31,779 - INFO - Epoch: 16, Training Loss: 0.6892
2025-11-12 08:05:40,143 - INFO - Epoch: 17, Training Loss: 0.6889
2025-11-12 08:05:47,599 - INFO - Epoch: 18, Training Loss: 0.6903
2025-11-12 08:05:55,140 - INFO - Epoch: 19, Training Loss: 0.6886
2025-11-12 08:06:02,485 - INFO - Epoch: 20, Training Loss: 0.6877
2025-11-12 08:06:10,641 - INFO - Epoch: 21, Training Loss: 0.6890
2025-11-12 08:06:18,366 - INFO - Epoch: 22, Training Loss: 0.6885
2025-11-12 08:06:27,002 - INFO - Epoch: 23, Training Loss: 0.6887
2025-11-12 08:06:35,673 - INFO - Epoch: 24, Training Loss: 0.6894
2025-11-12 08:06:43,389 - INFO - Epoch: 25, Training Loss: 0.6883
2025-11-12 08:06:51,576 - INFO - Epoch: 26, Training Loss: 0.6881
2025-11-12 08:06:59,187 - INFO - Epoch: 27, Training Loss: 0.6878
2025-11-12 08:07:06,483 - INFO - Epoch: 28, Training Loss: 0.6878
2025-11-12 08:07:13,722 - INFO - Epoch: 29, Training Loss: 0.6889
2025-11-12 08:07:21,631 - INFO - Epoch: 30, Training Loss: 0.6886
2025-11-12 08:07:29,662 - INFO - Epoch: 31, Training Loss: 0.6883
